"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
-6.564246654510498,-9.816669464111328,0.8257771134376526,-6.564246629751447,-9.81666961373124,0.8257771361829555,38.0,21.0,21377.0,11.838,3234027278.0,3234027278.0,4.0
-7.972833156585693,-11.91417407989502,1.33745801448822,-7.972833284088346,-11.91417388555343,1.337458055016989,11.0,23.0,21379.0,14.398,3234027280.0,3234027280.0,5.3299999
-6.889888286590576,-10.29587936401367,-3.243138074874878,-6.889888414377693,-10.29587923088525,-3.243138063735474,25.0,24.0,21379.0,12.806,3234027281.0,3234027281.0,-14.67
-6.962987899780273,-10.4011869430542,1.463731169700623,-6.962987915342512,-10.40118716770884,1.463731120487362,17.0,25.0,21380.0,12.602,3234027283.0,3234027283.0,6.6700001
-6.566695690155029,-9.805510520935059,-2.796222686767578,-6.566695610812239,-9.805510250702023,-2.796222716150637,24.0,26.0,21381.0,12.128,3234027284.0,3234027284.0,-13.33
-6.210572242736816,-9.270240783691406,1.568202495574951,-6.210572253903961,-9.270240406427293,1.568202501618017,38.0,27.0,21382.0,11.268,3234027285.0,3234027285.0,8.0
-6.577252864837646,-9.813863754272461,-2.511157512664795,-6.577252946745937,-9.813863468503358,-2.511157401696897,25.0,28.0,21383.0,12.078,3234027286.0,3234027286.0,-12.0
-6.270993232727051,-9.353365898132324,1.850119352340698,-6.270993169629418,-9.353365556614621,1.850119301773932,30.0,29.0,21384.0,11.412,3234027287.0,3234027287.0,9.3299999
-7.002574920654297,-10.44454002380371,-2.369206190109253,-7.00257476675071,-10.44454041955452,-2.369206208914322,27.0,30.0,21384.0,12.796,3234027288.0,3234027288.0,-10.67
-6.502490043640137,-9.665789604187012,-6.908694744110107,-6.502490190821407,-9.66579000614172,-6.908694585480115,37.0,0.0,21393.0,13.544,3234027300.0,3234027300.0,-30.67
-7.011241436004639,-10.41810894012451,-2.063145637512207,-7.011241288640435,-10.41810930983459,-2.063145656710047,7.0,1.0,21394.0,12.726,3234027301.0,3234027301.0,-9.3299999
-5.955221176147461,-8.84228801727295,-5.668399810791016,-5.955221320895753,-8.842288190140273,-5.668399649076846,16.0,4.0,21396.0,12.074,3234027304.0,3234027304.0,-28.0
-7.310791492462158,-10.84277534484863,-1.220042705535889,-7.310791372282687,-10.84277554133473,-1.22004265138166,8.0,7.0,21399.0,13.134,3234027308.0,3234027308.0,-5.3299999
-6.89812707901001,-10.22689437866211,-5.83903980255127,-6.898127056012205,-10.2268939290854,-5.839039962386682,19.0,8.0,21400.0,13.648,3234027309.0,3234027309.0,-25.33
-7.897579193115234,-11.70423603057861,-0.9873331189155579,-7.897579155646164,-11.70423567653792,-0.9873331293743495,5.0,9.0,21401.0,14.154,3234027310.0,3234027310.0,-4.0
-6.983057022094727,-10.34891128540039,-5.558463096618652,-6.983056971109566,-10.34891109310703,-5.558462964273885,4.0,10.0,21401.0,13.666,3234027311.0,3234027311.0,-24.0
-9.231494903564453,-13.67595481872559,-0.7694650888442993,-9.231495362789222,-13.67595484307119,-0.7694650720329915,4.0,11.0,21402.0,16.518,3234027313.0,3234027313.0,-2.6700001
-9.705036163330078,-14.3720703125,-7.24363899230957,-9.705036434489738,-14.37207010379691,-7.243638915405286,5.0,12.0,21403.0,18.794,3234027314.0,3234027314.0,-22.67
-7.924229621887207,-11.7304801940918,-0.3286648392677307,-7.924229654517098,-11.73048011802068,-0.3286648493424341,33.0,13.0,21404.0,14.16,3234027315.0,3234027315.0,-1.33
-7.074687480926514,-10.46500015258789,0.0,-7.074687555893107,-10.46499976046303,0.0,3.0,15.0,21406.0,12.632,3234027317.0,3234027317.0,0.0
-10.98534965515137,-16.24360847473145,-7.137276172637939,-10.9853498824053,-16.24360791978603,-7.137276350920056,27.0,16.0,21407.0,20.868,3234027318.0,3234027318.0,-20.0
-6.908831596374512,-10.21581935882568,0.2863283455371857,-6.908831365044019,-10.2158191663462,0.2863283602745951,14.0,17.0,21407.0,12.336,3234027319.0,3234027319.0,1.33
-6.512629508972168,-9.626350402832031,-3.927195310592651,-6.512629629439163,-9.626350141770597,-3.927195215135648,29.0,18.0,21408.0,12.268,3234027321.0,3234027321.0,-18.67
-7.200133800506592,-10.63855266571045,0.5990629196166992,-7.200133844679711,-10.63855235790313,0.5990628905644915,4.0,19.0,21409.0,12.86,3234027322.0,3234027322.0,2.6700001
-6.565695762634277,-9.697492599487305,-3.654327392578125,-6.565695792933233,-9.69749216170962,-3.65432737015163,27.0,20.0,21410.0,12.268,3234027323.0,3234027323.0,-17.33
-6.575392723083496,-9.70816421508789,0.819917619228363,-6.575392934985561,-9.708164548061282,0.8199175923884487,44.0,21.0,21411.0,11.754,3234027324.0,3234027324.0,4.0
-6.569595813751221,-9.69596004486084,-3.358365535736084,-6.569595842992278,-9.695960361794306,-3.358365543274318,30.0,22.0,21412.0,12.184,3234027325.0,3234027325.0,-16.0
-7.004310131072998,-10.33366394042969,1.164679050445557,-7.004310092923712,-10.33366376515699,1.164679059161204,14.0,23.0,21413.0,12.538,3234027326.0,3234027326.0,5.3299999
-7.049650192260742,-10.40055465698242,-3.289229869842529,-7.049650011443818,-10.40055507449518,-3.289229827564917,15.0,24.0,21413.0,12.988,3234027328.0,3234027328.0,-14.67
-6.429264068603516,-9.481718063354492,1.339682221412659,-6.429263978689126,-9.481717796252484,1.339682172964706,57.0,25.0,21414.0,11.534,3234027329.0,3234027329.0,6.6700001
-6.553755760192871,-9.6616849899292,-2.766249895095825,-6.553755862760664,-9.661684581952828,-2.766250012234115,46.0,26.0,21415.0,11.998,3234027330.0,3234027330.0,-13.33
-6.357776165008545,-9.369246482849121,1.591305255889893,-6.357776151232032,-9.369246824345227,1.591305236377388,30.0,27.0,21416.0,11.434,3234027331.0,3234027331.0,8.0
-6.623287200927734,-9.756855964660645,-2.506583452224731,-6.623287148087639,-9.756856219656914,-2.506583344498906,12.0,28.0,21417.0,12.056,3234027332.0,3234027332.0,-12.0
-6.250993251800537,-9.204967498779297,1.828070878982544,-6.250993101360824,-9.204967028063729,1.82807091191753,25.0,29.0,21418.0,11.276,3234027333.0,3234027333.0,9.3299999
-7.066638469696045,-10.40605449676514,-2.369946718215942,-7.066638584896776,-10.40605454500613,-2.369946817294727,5.0,30.0,21418.0,12.8,3234027334.0,3234027334.0,-10.67
-6.398056030273438,-9.417988777160645,2.145172119140625,-6.398055928181588,-9.417988781286306,2.14517217384193,12.0,31.0,21419.0,11.586,3234027336.0,3234027336.0,10.67
-8.971355438232422,-13.1712589263916,-2.61824631690979,-8.971355882712073,-13.1712588601888,-2.618246295447686,2.0,1.0,21426.0,16.15,3234027347.0,3234027347.0,-9.3299999
-5.819272518157959,-8.540336608886719,-5.806551456451416,-5.819272286725337,-8.540336398070291,-5.806551494712353,30.0,2.0,21427.0,11.854,3234027348.0,3234027348.0,-29.33
-7.189867496490479,-10.5518159866333,-1.794497966766357,-7.189867709864094,-10.55181573818679,-1.794497963779084,44.0,3.0,21427.0,12.894,3234027349.0,3234027349.0,-8.0
-6.131824016571045,-8.995661735534668,-5.788584232330322,-6.131824026070454,-8.995661460645184,-5.788584369150033,22.0,4.0,21428.0,12.33,3234027351.0,3234027351.0,-28.0
-13.56618309020996,-19.89473724365234,-2.815957546234131,-13.56618274503073,-19.89473811583789,-2.815957569044247,27.0,5.0,21429.0,24.244,3234027352.0,3234027352.0,-6.6700001
-8.187267303466797,-11.99758625030518,-1.355107545852661,-8.187267333079575,-11.99758647477057,-1.355107522335591,25.0,7.0,21431.0,14.588,3234027354.0,3234027354.0,-5.3299999
-6.987751960754395,-10.23598384857178,-5.866421222686768,-6.98775186868281,-10.23598410602558,-5.866421157989902,19.0,8.0,21432.0,13.712,3234027355.0,3234027355.0,-25.33
-8.735833168029785,-12.79665470123291,-1.083457589149475,-8.735832894693825,-12.79665453831248,-1.083457550193754,6.0,9.0,21432.0,15.532,3234027356.0,3234027356.0,-4.0
-10.0756778717041,-14.74273872375488,-7.458704948425293,-10.07567783811955,-14.74273858546617,-7.458704921300579,8.0,12.0,21435.0,19.352,3234027360.0,3234027360.0,-22.67
-7.894828796386719,-11.54739189147949,-0.3247654438018799,-7.894828970407988,-11.54739221381465,-0.3247654358756594,30.0,13.0,21436.0,13.992,3234027361.0,3234027361.0,-1.33
-7.995451927185059,-11.68581199645996,-5.153559684753418,-7.99545211304274,-11.68581164428296,-5.153559519631176,11.0,16.0,21438.0,15.068,3234027364.0,3234027364.0,-20.0
-6.940933704376221,-10.14077472686768,0.2853070795536041,-6.940933697398525,-10.14077429368115,0.2853070853190113,22.0,17.0,21439.0,12.292,3234027366.0,3234027366.0,1.33
-8.276909828186035,-12.08812236785889,-4.950289249420166,-8.276909937099727,-12.08812208807535,-4.950289110438349,21.0,18.0,21440.0,15.464,3234027367.0,3234027367.0,-18.67
-7.342983722686768,-10.72014331817627,0.6059572100639343,-7.342983758200678,-10.72014315914377,0.6059572379831186,14.0,19.0,21441.0,13.008,3234027368.0,3234027368.0,2.6700001
-6.904660224914551,-10.07645511627197,-3.811605215072632,-6.90466039855317,-10.07645504677944,-3.811605235446712,12.0,20.0,21442.0,12.796,3234027369.0,3234027369.0,-17.33
-6.981937885284424,-10.18923187255859,0.8637246489524841,-6.981938079526848,-10.18923178502623,0.8637246578997595,18.0,21.0,21442.0,12.382,3234027370.0,3234027370.0,4.0
-6.554565906524658,-9.561958312988281,-3.324186563491821,-6.554566074673801,-9.561958356519007,-3.32418651115301,78.0,22.0,21443.0,12.06,3234027371.0,3234027371.0,-16.0
-7.089398860931396,-10.33831596374512,1.169509410858154,-7.089398876329059,-10.33831568693755,1.169509439690505,17.0,23.0,21444.0,12.59,3234027372.0,3234027372.0,5.3299999
